"Sexo","Edades","Largos","Pesos","HCraneo"
1,19.5,83.34,13.32,44.92
1,19.5,80.13,9.73,48
1,19.5,80.75,11.83,49.27
1,19.5,77.48,10.39,48.34
1,19.5,83.2,12.64,50.22
1,19.5,86.14,13.41,48.26
1,19.5,84.38,13.8,48.04
1,19.5,80.66,12.52,49.33
1,19.5,84.21,12.96,47.16
1,19.5,81.47,10.53,45.59
1,19.5,82.96,10.99,47.89
1,19.5,82.95,9.93,44.93
1,19.5,81.85,11.24,48.61
1,19.5,78.37,13.04,47
1,19.5,86.97,12.24,47.96
1,19.5,87.04,14.54,48.17
1,19.5,88.25,13.45,48.2
1,19.5,85.2,11.4,49.79
1,19.5,80.35,12.12,48.44
1,19.5,78.93,14.93,46.64
1,19.5,85.96,10.55,45.77
1,19.5,82.4,10.91,47.07
1,19.5,84.72,11.29,47.03
1,19.5,82.76,10.29,47.71
1,19.5,83.67,12.21,48.34
1,19.5,86.37,11.48,48.24
1,19.5,89.18,11.43,49.63
1,19.5,84.43,14.68,44.73
1,19.5,82.68,13.81,47.08
1,19.5,86.48,12.18,46.14
1,19.5,87.97,16.45,44.84
1,19.5,85.43,12.64,48.36
1,19.5,86.24,13.33,49.55
1,19.5,85.71,12,48.37
1,19.5,82.85,12.37,49.56
1,19.5,81.54,12.13,48.25
1,19.5,87.6,9.91,51.13
1,19.5,86.24,11.88,46.89
1,19.5,85.25,10.94,49.07
1,19.5,87.07,11.79,46.81
1,19.5,77.86,10.88,49.34
1,19.5,83.64,12.59,48.83
1,19.5,85.59,11.26,47.99
1,19.5,85.1,10.6,46.49
1,19.5,81.75,13.74,48.09
1,19.5,83.29,12.11,48.51
1,19.5,79.53,10.99,48.84
1,19.5,86.65,9.94,48.93
1,19.5,83.16,11.35,48.17
1,19.5,80.2,13.84,48.5
1,19.5,84.6,12.52,49.09
1,19.5,82.33,12.89,47.41
1,19.5,88.8,10.99,48.77
1,19.5,82.68,12.05,44.51
1,19.5,81.54,14.52,47.43
1,19.5,84.33,12.53,46.08
1,19.5,81.52,10.52,46.81
1,19.5,88.45,10.41,48.18
1,19.5,79.63,11.39,47.59
1,19.5,87.28,11.9,47.2
1,19.5,82.11,13.11,47.93
1,19.5,82.52,13.17,48.09
1,19.5,75.95,11.12,46.69
1,19.5,79.74,11.3,47.63
1,19.5,86.26,13.44,47.39
1,19.5,83.55,11.33,47.89
1,19.5,80.93,11.79,48.73
1,19.5,82.72,10.11,49.16
1,19.5,79.94,14.55,46.43
1,19.5,81.27,13.02,47.35
1,19.5,83.41,9.68,49.8
1,19.5,82.66,11.89,48.79
1,19.5,81.97,10.87,49.47
1,19.5,83.88,9.97,49.94
1,19.5,86.62,13.44,49.88
1,19.5,76.51,11.39,45.89
1,19.5,83.51,14.56,47.34
1,19.5,76.32,12.26,47.97
1,19.5,83.71,13.2,49.04
1,19.5,82.71,10.43,47.69
1,19.5,83.11,12.27,47.82
1,19.5,80.55,11.93,45.98
1,19.5,78.71,12.72,46.92
1,19.5,83.21,12.68,46.85
1,19.5,80.54,11.73,45.46
1,19.5,79.4,13.31,50.71
1,19.5,81.61,10.79,50.14
1,19.5,83.17,11.93,48.53
1,19.5,79.51,11.98,47.69
1,19.5,82.64,10.24,48.93
1,19.5,80.72,10.6,48.26
1,19.5,85.72,11.54,47.65
1,19.5,84.19,10.35,47.17
1,19.5,80.18,11.75,48.58
1,19.5,88.13,13.16,48.62
1,19.5,85.3,13.2,48.16
1,19.5,74.79,9.76,46.86
1,19.5,79.74,11.54,47.63
1,19.5,81.6,10.58,48.71
1,19.5,82.09,13.39,45.54
1,19.5,83.02,11.45,50.56
1,19.5,85.98,10.93,48.58
1,19.5,80.49,11.84,48.93
1,19.5,84.9,13.52,47.81
1,19.5,88.59,11.4,48.69
1,19.5,84.68,13.51,48.18
1,19.5,83.97,10.86,47.83
1,19.5,83.86,14.28,45.43
1,19.5,76.67,10.49,50.14
1,19.5,88.94,10.37,48.76
1,19.5,83.67,12.6,49.05
1,19.5,85.87,11.6,48.19
1,19.5,78.78,12.95,49.18
1,19.5,79.6,10.71,48.02
1,19.5,78.93,11.62,45.91
1,19.5,85.09,14.12,48.72
1,19.5,80.92,15.08,49.73
1,19.5,89.62,13.44,48.45
1,19.5,80.65,12.53,49.04
1,19.5,85.84,12.67,47.08
1,19.5,82.04,13.27,45.54
1,19.5,78.54,13.26,47.67
1,19.5,79.42,10.57,48.84
1,19.5,83.07,10.14,50.62
1,19.5,80.19,12.57,48.52
1,19.5,82.21,13.95,47.36
1,19.5,82.23,11.01,46.54
1,19.5,79.76,13.44,48.79
1,19.5,76.49,12.09,46.31
1,19.5,85.84,12.29,47.14
1,19.5,79.29,9.7,48.12
1,19.5,83.1,11.97,47.4
1,19.5,83.86,9.51,49.01
1,19.5,86.96,11.55,48.21
1,19.5,81.74,13.34,48.91
1,19.5,81.59,12.18,46.41
1,19.5,83.17,9.83,49.59
1,19.5,79.5,10.48,47.36
1,19.5,77.52,11.96,47.5
1,19.5,87.05,13.3,46.74
1,19.5,83.67,12.57,49.19
1,19.5,89.02,13.62,47.14
1,19.5,79.69,12.69,46.62
1,19.5,81.1,14.83,46.77
1,19.5,89.1,12.9,46.84
1,19.5,83.01,14.91,46.6
1,19.5,81.87,11.25,47.11
1,19.5,78.17,12.01,48.04
1,19.5,81.76,10.35,46.99
1,19.5,75.22,8.75,46.86
1,19.5,82.09,9.39,48.7
1,19.5,79.76,10.4,49.13
1,19.5,79.6,8.07,49.46
1,19.5,77.56,12.06,45.89
1,19.5,92.28,10.99,47.2
1,19.5,81.91,14.09,48.96
1,19.5,86.37,14.3,48.69
1,19.5,85.54,13.01,47.76
1,19.5,85.11,14.2,47.06
1,19.5,78.91,11.77,46.1
1,19.5,88.36,12.88,48.61
1,19.5,83.04,10.66,46.76
1,19.5,81.28,13.26,48.85
1,19.5,87.75,11.61,48.83
1,19.5,87.72,10.79,48.44
1,19.5,86.26,12,46.37
1,19.5,81.06,9.36,49.3
1,19.5,81.57,10.66,48
1,19.5,83.82,12.77,48.54
1,19.5,79.9,12.04,46.56
1,19.5,79.91,12.87,48.33
1,19.5,73.75,12.41,47.15
1,19.5,80.48,11.22,48.47
1,19.5,82.51,14.08,48.44
1,19.5,87.41,12.52,47.39
1,19.5,86.16,12.01,48.54
1,19.5,81.02,9.69,46.64
1,19.5,85.72,12.35,48.08
1,19.5,78.08,12,47.65
1,19.5,81.27,14.99,46.48
1,19.5,79.47,11.61,46.32
1,19.5,77.48,11.85,45.91
1,19.5,83.8,8.7,49.64
1,19.5,90.24,9.86,46.23
1,19.5,85.12,12.03,46.98
1,19.5,84.58,11.58,46.4
1,19.5,85.98,11.57,48.19
1,19.5,80.55,11.31,47.27
1,19.5,83.36,14.24,46.61
1,19.5,82.21,11.38,48.24
1,19.5,84.68,11.79,47.99
1,19.5,85.32,11.67,50.74
1,19.5,84.29,8.88,46.53
1,19.5,84.14,11.83,47.83
1,19.5,82.18,11.17,48.69
1,19.5,80.78,12,49.29
1,19.5,85.66,12.82,48.06
1,19.5,84.18,10.75,45.55
1,19.5,84.04,12.36,50.43
1,19.5,89.13,9.81,48.73
1,19.5,80.68,13.26,47.69
1,19.5,84.07,12.15,50.77
1,19.5,85.66,10.31,46.91
1,19.5,84.05,13.77,47.26
1,19.5,86.08,11.73,51.8
1,19.5,76.05,11.02,50.59
1,19.5,75.76,14.06,48.62
1,19.5,88.32,12.21,46.47
1,19.5,84.68,11.63,46.94
1,19.5,81.76,14.21,48.13
1,19.5,81.79,11.74,46.3
1,19.5,84.95,10.88,45.35
1,19.5,88.43,12.56,50.47
1,19.5,84.34,16.37,49.82
1,19.5,87,13.65,49.75
1,19.5,81.62,11.19,48.65
1,19.5,86.99,12.87,50.05
1,19.5,82.89,10.53,49.76
1,19.5,85.31,12.34,48.07
1,19.5,88.62,13.86,46.88
1,19.5,86.18,13.38,49.01
1,19.5,86.01,10.3,48.3
1,19.5,79.91,12.48,47.43
1,19.5,81.95,10.94,46.06
1,19.5,84.07,13.93,45.47
1,19.5,83.43,11.7,46.48
1,19.5,84.13,12.18,49.24
1,19.5,85.64,13.33,46.46
1,19.5,80.81,10.89,49.57
1,19.5,89.43,11.46,48.22
1,19.5,83.06,10.32,46.63
1,19.5,76.2,9.67,48.82
1,19.5,86.16,12.76,48.7
1,19.5,81.21,10.41,48.33
1,19.5,84.23,11.72,50.04
1,19.5,78.12,15.25,49.91
1,19.5,81,10.33,48.36
1,19.5,86.45,10.49,49.53
1,19.5,90.66,10.62,48.67
1,19.5,83.6,12.4,45.44
1,19.5,84.28,13.89,49.18
1,19.5,91.83,12.62,47.49
1,19.5,79.5,12.47,48.88
1,19.5,82.82,11.75,48.36
1,19.5,86.52,13.58,47.58
1,19.5,90.4,12.97,46.25
1,19.5,85.13,12.81,48.51
1,19.5,76.69,10.51,47.07
1,19.5,88.39,13.14,48.26
1,19.5,87.34,13.65,49.98
1,19.5,83.47,10.25,44.6
1,19.5,86.14,12.64,49.22
1,19.5,80.03,8.7,48.58
1,19.5,84.21,11.01,46.7
1,19.5,89.72,12.73,49.74
1,19.5,79.36,11.14,49.84
1,19.5,81.08,14.04,46.06
1,19.5,83.1,12.13,49.09
1,19.5,81.51,12.92,49.09
1,19.5,76.96,10.76,47.69
1,19.5,82.77,12.53,46.12
1,19.5,84.45,11.99,49.09
1,19.5,87.96,12.94,47
1,19.5,84.31,11.1,47.31
1,19.5,85.34,12.37,48.47
1,19.5,84.24,13.49,48.45
1,19.5,80.43,12.18,47.14
1,19.5,83.69,11.84,47.88
1,19.5,83.92,11.92,47.61
1,19.5,86.11,13.1,46.12
1,19.5,81.77,10.36,47.55
1,19.5,86.54,12.79,49.01
1,19.5,84.78,10.6,49.43
1,19.5,80.83,11.48,48.25
1,19.5,83.17,13.79,50.76
1,19.5,77.11,12,49.17
1,20,80.74,11.89,47.97
1,20,85.97,11.34,48.91
1,20,82.63,9.7,47.66
1,20,76.21,11.8,48.24
1,20,81.81,11.59,48.13
1,20,88.15,9.99,46.7
1,20,83.59,11.76,48.75
1,20,80.27,10.51,49.82
1,20,84.14,9.45,50.2
1,20,78.7,12.19,47.2
1,20,87.66,10.74,46.24
1,20,83.75,10.62,47.51
1,20,86.6,12.69,48.84
1,20,88.37,11.71,48.69
1,20,79.12,13.45,49.65
1,20,87,10.13,50.91
1,20,88.66,12.43,48.41
1,20,81.88,13.73,47.92
1,20,81.45,13.54,48.64
1,20,78,12.41,45.9
1,20,84.41,12.25,45.48
1,20,87.35,12.32,47.54
1,20,86.63,13.24,49.13
1,20,86.95,13.42,45.92
1,20,89.12,10.18,45.25
1,20,84.16,12.7,46.31
1,20,86.37,13.04,49.16
1,20,81.99,11.79,48.91
1,20,88.39,10.43,48.79
1,20,85.9,13.78,47.94
1,20,79.65,10.56,47.9
1,20,86.38,12.5,47.5
1,20,89.42,11.32,46.25
1,20,84.28,9.84,47.09
1,20,83.28,11.48,48.31
1,20,84.88,10.59,49.48
1,20,82.58,12.99,48.82
1,20,80.92,10.91,47.77
1,20,79.93,13.23,47.39
1,20,80.6,14.2,50.17
1,20,80.38,12.46,51.05
1,20,88.2,12.43,47.36
1,20,80.54,14.9,49.18
1,20,82.75,12.13,48.87
1,20,83.38,12.09,48.22
1,20,82.31,13.84,48.75
1,20,85.02,12.68,47.1
1,20,83.05,11.86,48.82
1,20,87.27,14.29,47.61
1,20,80.21,9.28,50.05
1,20,84.16,9.7,48.2
1,20,84.99,10.67,47.6
1,20,81.13,10.67,46.39
1,20,87.01,12.89,50
1,20,93.87,14.12,48.55
1,20,87.86,12.36,47.21
1,20,84.12,11.84,46.51
1,20,81.13,12.2,47.85
1,20,83.53,12.37,46.3
1,20,86.86,12.55,46.2
1,20,88.59,11.67,45.86
1,20,84.55,12.26,46.16
1,20,84.23,13,50
1,20,84.76,12.73,46.95
1,20,80.75,11.98,50.46
1,20,86.41,12.07,47.99
1,20,79.78,11.44,46.95
1,20,82.78,15.98,49.61
1,20,81.11,11.32,46.27
1,20,86.3,12.09,47.98
1,20,84.1,9.62,47.23
1,20,86.06,11.97,48.5
1,20,79.59,14.16,45.35
1,20,84.68,11.8,49.76
1,20,83.36,12.17,51.03
1,20,76.21,11.81,50.22
1,20,91.39,9.82,50.83
1,20,83.64,13.53,45.34
1,20,78.94,13.64,46.6
1,20,87.07,9.27,47.24
1,20,87.39,14.07,45.44
1,20,84.03,15.72,47.4
1,20,80.24,9.92,51.11
1,20,81.71,10.36,47.52
1,20,85.65,12,47.09
1,20,86.06,12.43,48.76
1,20,84.55,10.82,47.56
1,20,80.9,11.15,48.38
1,20,81.07,9.56,48.03
1,20,86.41,15.24,50.66
1,20,88.08,12.26,47.35
1,20,85.36,11.7,50.63
1,20,81.86,13.59,48.1
1,20,85.89,11.17,46.92
1,20,84.42,11.93,49.39
1,20,83.7,12.95,48.45
1,20,80.21,10.48,49.92
1,20,79.12,9.48,50.56
1,20,84.6,11.81,48.21
1,20,76.39,12.09,45.1
1,20,80.78,12.32,47.11
1,20,77.47,12.14,48.37
1,20,83.22,12.7,47.06
1,20,85.88,10.39,48.38
1,20,81.77,12.32,46.49
1,20,89.7,10.6,46.23
1,20,83.53,10.59,49.48
1,20,89.09,14.25,46.68
1,20,76.28,9.83,46.54
1,20,86.29,11.15,48.08
1,20,86.1,11.86,48.31
1,20,85.59,11.51,47.64
1,20,79.78,15.24,49.77
1,20,80.46,13.56,47.71
1,20,84.72,11.55,49.33
1,20,84.78,12.71,49.36
1,20,82.53,10.47,48.35
1,20,82.57,12.47,47.5
1,20,82.95,13.85,47.66
1,20,88.58,11.46,46.91
1,20,82.51,13.69,45.71
1,20,85.07,12,46.79
1,20,86.2,13.39,48.6
1,20,83.96,15.01,46.71
1,20,83.19,13.47,48.13
1,20,81.05,10.85,47.04
1,20,84.95,12.07,48.81
1,20,83.2,9.2,48.41
1,20,81.73,11.68,48.34
1,20,77.32,12.5,47.19
1,20,84.37,12.97,50.12
1,20,82.16,12.16,46.69
1,20,87.05,12.25,47.98
1,20,85.01,9.73,47.12
1,20,83.83,11.16,48.1
1,20,88.78,12.07,46.52
1,20,76.92,11.54,47.77
1,20,86.38,11.4,47.82
1,20,87.85,14.3,47.23
1,20,84.87,10.44,48.28
1,20,77.37,13.09,47.97
1,20,76.36,12.6,48.8
1,20,79.67,13.32,50.18
1,20,82.77,13.6,48.97
1,20,84.81,10.56,47.96
1,20,87.08,11.13,47.82
1,20,90.59,11.7,50.95
1,20,83.96,12.53,49.86
1,20,83.03,11.36,48.32
1,20,84.22,11.68,46.84
1,20,76.18,12.17,46.56
1,20,80.54,13.25,46.25
1,20,82.95,11.68,46.1
1,20,84.86,13,50.89
1,20,81.85,10.82,48.61
1,20,88.09,12.73,51.66
1,20,72.43,12.99,47.14
1,20,81.45,11.85,47.02
1,20,87.78,10.35,49.23
1,20,80.01,12.1,49.12
1,20,80.18,11.37,46.52
1,20,86.17,10.15,47.82
1,20,93.41,13.47,46.34
1,20,87.17,10.04,47.02
1,20,84.27,10.51,50.27
1,20,80.13,10.57,48.81
1,20,81.17,12.01,50.93
1,20,85.5,11.09,49.47
1,20,81.17,10.95,49.66
1,20,87.72,10.44,47.62
1,20,86.31,13.23,49.47
1,20,78.32,12.22,46.66
1,20,84.98,11.48,49.76
1,20,82.79,13.34,46.6
1,20,87.65,13.14,47.46
1,20,86.6,13.66,48.23
1,20,85.47,13.72,48.71
1,20,83.45,11.1,46.65
1,20,87.1,12.42,49.41
1,20,84.94,13.29,46.94
1,20,84.66,13.49,47.72
1,20,83.04,10.45,49.34
1,20,74.05,10.07,47.47
1,20,81.03,11.36,49.82
1,20,86.04,13.28,47.03
1,20,87.74,12.98,48.52
1,20,82.25,13.35,45.96
1,20,89.4,10.24,44.79
1,20,82.58,12.05,47.43
1,20,84.5,12.3,48.9
1,20,79.5,11.69,49.86
1,20,84.2,11.74,47.95
1,20,81.23,12.88,47.54
1,20,86.7,12.49,49.67
1,20,85.44,11.38,47.9
1,20,80.13,10.62,48.6
1,20,84.89,10.55,49.21
1,20,88.79,11.01,47.35
1,20,86.76,12.57,48.5
1,20,85.87,12.93,47.07
1,20,78.32,9.43,45.01
1,20,86.61,11.22,46.15
1,20,81.8,13.9,47.71
1,20,81.2,9.86,47.34
1,20,84.89,11.19,45.59
1,20,84.09,10.23,48.33
1,20,85.74,13.85,48.8
1,20,81.48,12.74,47.44
1,20,80.53,12.05,46.98
1,20,86.91,12.9,46.25
1,20,87.1,11.33,45.55
1,20,88.78,10.89,45.36
1,20,82.13,11.8,47.04
1,20,79.89,11.25,49.2
1,20,84.03,9.94,48.69
1,20,88.41,11.23,46.86
1,20,85.2,11.93,45.92
1,20,73.09,9.49,49.75
1,20,79.04,12.5,48.13
1,20,82.08,13.25,47.44
1,20,81.5,13.58,49.68
1,20,83.22,11.99,47.77
1,20,86.61,12.45,46.65
1,20,80.42,12.18,49.93
1,20,86.42,13.47,47.26
1,20,84.33,7.45,48.83
1,20,81.5,13.49,48.67
1,20,84.44,13.68,46.32
1,20,81.59,8.71,46.97
1,20,81.56,8.94,47.94
1,20,84.3,10.58,48.61
1,20,84.23,12,50.64
1,20,75.56,13.05,48.78
1,20,86.97,13.59,49.44
1,20,83.23,9.05,48.68
1,20,90.38,13.47,45.48
1,20,80.68,13.65,49.75
1,20,86.15,13.16,47.78
1,20,83.34,11.69,50.19
1,20,84.41,13.56,49.09
1,20,90.3,9.31,45.61
1,20,78.75,12.17,49.36
1,20,85.8,11.41,48.76
1,20,85.9,15.47,46.95
1,20,81.91,10.8,47.81
1,20,82.11,13.31,46.78
1,20,81.12,11.99,47.81
1,20,88.76,12.71,46.48
1,20,80.39,10.87,47.16
1,20,78.65,12.97,45.56
1,20,84.96,10.48,47.53
1,20,81.29,9.61,47.01
1,20,85.18,13.78,46.38
1,20,85.42,11.71,48.43
1,20,80.28,11.48,45.35
1,20,74.78,11.43,46.98
1,20,83.74,12.42,46.47
1,20,83.54,10.6,48.35
1,20,80.63,12.61,48.94
1,20,82.74,9.47,49.36
1,20,87.78,12.32,47.11
1,20,85.31,11.1,46.34
1,20,85.59,10.82,48.83
1,20,83.58,13.51,46.24
1,20,89.44,13.98,48.2
1,20,88.89,13.69,48.8
1,20,82.84,12.88,48.91
1,20,76.9,12.54,47.79
1,20,81.87,11.35,46.44
1,20,83.43,12.28,47.65
1,20,86.08,12.68,48.03
1,20,83.72,11.02,45.06
1,20,86.05,13.83,48.26
1,20,89.17,10.74,49.32
1,20,83.5,13.53,46.38
1,20,81.8,12.81,47.83
1,20,84.96,10.2,47.1
1,20,82.22,12.02,47.23
1,20,85.22,10.7,47.57
1,20,80.33,12.99,47.18
1,20,82.33,13.1,50.41
1,20,81.45,13.39,45.89
1,20,86.94,12.35,48.07
1,20,90.67,11.74,46.71
1,20,89.54,15.02,47.87
1,20,80.33,15.09,48.65
1,20,78.29,12.35,48.79
1,20,86.88,14.53,47.05
1,20,79.03,11.93,47.37
1,20,80.01,12.6,48.17
1,20,78.16,11.61,47.8
1,20,86.77,10.67,45.69
1,20,90.01,9.76,47.37
1,20,83.23,11.23,48.98
1,20,81.99,14.92,47.99
1,20,78.16,15.36,47.92
1,20,86.23,10.76,48.65
1,20,85.03,10.9,47.3
1,20,84.44,12.48,47.08
1,20,80.99,12.87,49.16
1,20,78.22,13.71,48.24
1,20,81.6,13.3,47.68
1,20,81.18,13.55,48.2
1,20,81.43,11.35,48.6
1,20,80.78,9.5,48.43
1,20,84.76,10.57,46.3
1,20,78.34,14.03,48.15
1,20,83.3,11.46,45.1
1,20,84.53,12.53,46.61
1,20,86.38,10.63,50.62
1,20,82.35,13.69,47.9
1,20,85.56,11.95,49.86
1,20,82.16,10.84,48.65
1,20,81.29,8.72,51.18
1,20,83.56,13.4,49.85
1,20,79.75,11.59,47.45
1,20,82.14,12.2,47.48
1,20,84.61,11.71,49.09
1,20,84.67,8.3,47.32
1,20,81.65,9.02,48.97
1,20,85.37,11.82,51.22
1,20,87.61,12.06,49.38
1,20,84.28,12.44,48.07
1,20,80.45,14.18,47.37
1,20,83.95,11.09,47.21
1,20,81.02,13.13,45.89
1,20,85.38,10.96,48.44
1,20,81.67,12.15,49.47
1,20,79.69,12.15,50.02
1,20,86.67,11.97,46.73
1,20,84.73,10.05,47.72
1,20,83.31,13.63,48.71
1,20,87.13,12.73,48.27
1,20,88.2,10.78,48.6
1,20,80.98,11.48,47.33
1,20,85.46,9.78,49.13
1,20,79.08,12.18,49.01
1,20,84.4,11.93,47.62
1,20,90.8,13.06,49
1,20,84.31,14.67,46.17
1,20,84.29,12.71,48.73
1,20,89.45,14.76,47.89
1,20,88.99,11.08,48.23
1,20,83.66,11.45,46.94
1,20,87.37,12.14,49.06
1,20,83.99,10.47,48.22
1,20,79.93,11.15,49.28
1,20,86.23,13.76,48.37
1,20,82.13,10.23,49.12
1,20,83.15,11.6,48.84
1,20,81.41,11.69,50.01
1,20,82.29,11.93,47.25
1,20,80.18,11.33,49.59
1,20,81.31,8.8,46.66
1,20,83.73,10.16,49.52
1,20,91.16,11.77,48.74
1,20,89.24,11.25,47.2
1,20,83.14,12.01,48.62
1,20,85.16,13.53,50
1,20,82.6,12.48,48.23
1,20,82.38,14.39,49.41
1,20,86.16,11.83,46.95
1,20,82.35,8.76,43.64
1,20,76.49,14,47.28
1,20,80.02,14.62,48.71
1,20,84.59,9.63,50.22
1,20,86.5,12.76,44.76
1,20,82.2,14.03,50.11
1,20,82.47,11.59,47.07
1,20,83.32,13.66,46.64
1,20,84.43,11.39,49.01
1,20,82.73,13.06,45.88
1,20,85.33,12.7,46.43
1,20,80.77,13.98,49.91
1,20,83.87,11.36,48.8
1,20,84.99,11.25,46.73
1,20,83.19,13.29,48.92
1,20,82.61,11.41,47.61
1,20,84.57,11.1,49.51
1,20,87.63,12.46,47.47
1,20,84.02,14.79,51.16
1,20,86.36,12.69,47.3
1,20,87.29,13.9,46.66
1,20,80.33,9.57,47.75
1,20,81.97,12.16,49.92
1,20,80.32,12.9,49.3
1,20,87.39,9.82,48.81
1,20,85.45,10.5,47.23
1,20,90.15,13.9,47.42
1,20,82.84,9.64,47.14
1,20,85.26,11.22,45.52
1,20,88.86,13.02,48.14
1,20,81.17,12.97,49.13
1,20,79.42,12.9,49
1,20,82.62,11.38,47.26
1,20,82.81,12.15,49.25
1,20,87.43,11.3,47.53
1,20,86.32,11.05,48.7
1,20,80.32,11.61,50.17
1,20,84.01,12.02,50.56
1,20,86.33,11.11,47
1,20,87.23,12.53,47.7
1,20,85.26,11.21,49.42
1,20,82.9,12.19,49.41
1,20,88.92,13.2,45.73
1,20,83.76,11.91,47.31
1,20,88.81,14.54,47.18
1,20,80.88,12.47,47
1,20,83.6,9.7,47.79
1,20,91.9,11.1,49.77
1,20,85.71,8.95,49.55
1,20,81.05,12.85,46.26
1,20,80.86,12.63,51.12
1,20,82.93,12.56,48.39
1,20,83.46,11.92,48.24
1,20,80.1,13.68,47.75
1,20,81.29,13.19,46.94
1,20,81.8,12.33,47.04
1,20,82.45,12.52,47.88
1,20,83.39,10.97,48.71
1,20,85.11,11.74,49.31
1,20,75.19,10.96,49.29
1,20,85.46,11.38,47.5
1,20,85.41,12.42,48.59
1,20,83.94,9.91,46.51
1,20,87.79,11.68,47.42
1,20,81.93,10.13,47.27
1,20,80.13,10.19,48.24
1,20,86.95,13.49,49.35
1,20,82.82,11.32,49.39
1,20,80.97,13.37,47.52
1,20,88.04,11.26,46.49
1,20,82.2,12.97,50.02
1,20,80.13,11.05,47.45
1,20,74.6,10.08,50.21
1,20,84.79,10.71,47.84
1,20,84.15,12.78,47.65
1,20,80.99,9.89,47.65
1,20,76.23,11.18,49.1
1,20,84.48,10.53,47.64
1,20,85.55,11.39,45.87
1,20,85.11,13.18,48.14
1,20,82.23,11.17,48.79
1,20,80.86,15.1,47.96
1,20,83.69,12.41,46.85
1,20,84.36,13.04,49.24
1,20,83.26,11.12,47.45
1,20,83.25,11.84,49.76
1,20,88.77,11.19,46.8
1,20,84.5,10.89,47.33
1,20,82.18,11.5,48.38
1,20,79.26,13.35,50.11
1,20,82.71,13.36,47.51
1,20,85.55,11.53,49.03
1,20,82.74,13.37,48.56
1,20,78.74,10.37,46.39
1,20,82.47,11.15,49.02
1,20,87.35,12.39,45.5
1,20,81.48,12.67,47.99
1,20,92.98,13.56,48.17
1,20,86.56,11.57,49.74
1,20,85.37,13.55,46.24
1,20,87.67,10.72,48.19
1,20,79.72,14.67,49.05
1,20,83.88,13.83,48.02
1,20,81.42,14.46,48.75
1,20,84.05,12.22,45.79
1,20,85.76,14.26,46.03
1,20,87.07,10.32,46.18
1,20,79.99,13.54,46.85
1,20,85.16,11.5,47.58
1,20,78.35,10.16,47.05
1,20,92.28,11.94,48.72
1,20,83.55,12.88,46.96
1,20,82.11,13.45,48.12
1,20,84.76,11.72,46.71
1,20,86.96,13.08,46.76
1,20,79.25,14.2,47.7
1,20,77.68,13.96,48.34
1,20,80.99,12.3,48.87
1,20,84.46,13.05,47.56
1,20,89.98,12.03,49.11
1,20,76.3,15.8,47.56
1,20,93.34,11.55,49.43
1,20,88.53,10.39,48
1,20,84.08,10.24,47.49
1,20,83.1,10.84,48.03
1,20,87.83,11.17,49.76
1,20,87.62,8.67,50.59
1,20,81.78,13.54,47.68
1,20,85.06,12.16,46.78
1,20,76.49,14.94,48.8
1,20,88.38,14.05,47.52
1,20,90.18,12.13,50.3
1,20,87.43,11.02,48.03
1,20,83.29,11.94,46.86
1,20,88.39,10.35,48.96
1,20,81.9,11.92,48.36
1,20,76.36,12.26,44.75
1,20,83.23,12.66,49.23
1,20,80.75,11.24,51.01
1,20,77.92,13.42,49.43
1,20,83.07,11.62,47.66
1,20,78.58,10.93,46.5
1,20,85.41,12.94,47.5
1,20,83.2,12.31,50.05
1,20,84.93,13.26,48.32
1,20,80.26,13.28,45.28
1,20,81.47,13.51,49.17
1,20,86.2,13.59,49.35
1,20,83,12.29,47.22
1,20,82.08,12.95,48.57
1,20,80.47,12.9,51.12
1,20,84.1,12.36,48.22
1,20,83.45,10.05,46.87
1,20,78.11,14.24,49.65
1,20,80.72,12.48,46.89
1,20,84.41,10.94,46.84
1,20,81.05,10.27,48.49
1,20,85.46,12.3,49.41
1,20,85.42,12.96,47.25
1,20,83.5,13.09,46.36
1,20,86.93,12.25,46.37
1,20,78.13,10.97,50.19
1,20,90.27,13.14,48.28
1,20,83.18,10.12,47.55
1,20,86.64,14.26,47.85
1,20,82.61,13.52,50
1,20,88.14,11.98,47.34
1,20,82.42,10.51,46.77
1,20,80.56,12.89,45.84
1,20,86.42,12.63,46.63
1,20,84.48,9.35,47.68
1,20,82.12,12.33,50.56
1,20,85.29,10.94,47.83
1,20,81.02,11.99,47.09
1,20,82.22,10.56,49.94
1,20,76.91,10.82,50.74
1,20,88.9,8.72,50.35
1,20,80.13,13.81,48.32
1,20,82.34,15.29,50.39
1,20,80.99,11.48,46.02
1,20,83.41,11,49.03
1,20,79.9,11.16,48.69
1,20,83.29,11.22,46.81
1,20,92.37,11.24,47.81
1,20,77.7,11.26,49.06
1,20,83.72,11.68,47.14
1,20,87.86,14.02,49.7
1,20,88.76,12.72,48.08
1,20,87.76,13.43,49.37
1,20,83.6,15.04,51.01
1,20,84.23,9.76,47.79
1,20,84.94,10.57,45.78
1,20,87.21,12.67,48.26
1,20,85.95,13.64,45.98
1,20,86.58,13.78,47.11
1,20,87.8,10.99,45.92
1,20,83.57,11.18,46.63
1,20,89.32,11.01,44.93
1,20,81.93,12.87,44.45
1,20,81.79,14.43,47.97
1,20,86.69,10.79,47.23
1,20,79.15,11.19,48.11
1,20,84.69,10.62,49.53
1,20,89.32,13.41,45.95
